6hTsKE8lmOZ9ofC9Vb2ZDg##Thai-:9,Buffets-:8,Burgers-:7,Sushi Bars-:7,Hot Dogs-:6,Sandwiches-:6,Seafood-:5,Vietnamese-:4,Italian-:3,American (New)-:3,Mexican-:3
YGNLkSUtMOyEIGVMw2wwCQ##Steakhouses-:1,Seafood-:1
kt5MZ368FrySa2S0PB1yqg##American (Traditional)-:3,Barbeque-:3,Specialty Food-:2,Steakhouses-:2,Buffets-:2,Chocolatiers & Shops-:2,Mexican-:1,Breakfast & Brunch-:1,Vegetarian-:1,Asian Fusion-:1,Seafood-:1
HkM4_Ma6VMso6hTpg2V-1A##Fast Food-:4,Nightlife-:4,Bars-:4,Coffee & Tea-:4,Breakfast & Brunch-:3,Sandwiches-:3,British-:2,American (Traditional)-:2,Japanese-:2,Pubs-:2,Brasseries-:2
VPXgY9lGJF3XC4ZpusxNuA##American (New)-:31,Nightlife-:29,Bars-:29,American (Traditional)-:26,Breakfast & Brunch-:21,Sandwiches-:12,Mexican-:12,Burgers-:10,Seafood-:10,Wine Bars-:10,Italian-:10
Bz2igotNP00BeYeo32KaSw##Burgers-:4,Sushi Bars-:4,Mexican-:3,American (Traditional)-:2,Barbeque-:2,Nightlife-:2,Bars-:2,Grocery-:1, Wine & Spirits-:1,Asian Fusion-:1,Seafood-:1
TvZ4DtD7oeGBtHmmsOlL3Q##Nightlife-:4,Bars-:4,Pubs-:2,Thai-:2,Japanese-:2,Chinese-:2,Lounges-:2,Venezuelan-:1,Asian Fusion-:1,Burgers-:1,Dive Bars-:1
SxHFDNhmPp7xga6ooQ1eBQ##Nightlife-:1,American (Traditional)-:1,Burgers-:1,Fast Food-:1,Caribbean-:1,Buffets-:1,Bars-:1
-jgGsPzZ4W2TyGh7KOwl9Q##Sandwiches-:5,Specialty Food-:3,Breakfast & Brunch-:3,Grocery-:2,Italian-:2,Pizza-:2,Delis-:2,Mexican-:1,Bagels-:1, Wine & Spirits-:1,Vegetarian-:1
1yNjafzgIe_SUUEPlZi4Fg##American (New)-:17,Nightlife-:11,Bars-:10,American (Traditional)-:7,Pubs-:5,Breakfast & Brunch-:5,Italian-:5,Coffee & Tea-:5,Burgers-:4,Breweries-:3,Mediterranean-:3
R0J0Nm1H8zAfSSJzgekWPg##Mexican-:5,Specialty Food-:2,Breakfast & Brunch-:2,Nightlife-:2,Juice Bars & Smoothies-:2,Bars-:2,Coffee & Tea-:2,American (New)-:1,Grocery-:1,Italian-:1,American (Traditional)-:1
xAVu2pZ6nIvkdHh8vGs84Q##American (New)-:9,American (Traditional)-:9,Nightlife-:7,Breakfast & Brunch-:7,Bars-:7,Mexican-:6,Pizza-:5,Breweries-:4,Grocery-:3,Italian-:3,Coffee & Tea-:3
vDpNMIiwVIBmO8kbucC7oQ##American (New)-:15,Nightlife-:10,Bars-:10,Lounges-:6,Breakfast & Brunch-:5,Mediterranean-:4,Seafood-:3,Bakeries-:3,Sandwiches-:3,Coffee & Tea-:3,Caribbean-:3
myqNiZDq6XzJerk8uXkw1A##Breakfast & Brunch-:3,Diners-:3,Coffee & Tea-:3,Mexican-:2,Japanese-:2,Nightlife-:2,Sushi Bars-:2,Bars-:2,Burgers-:1,Tex-Mex-:1,Pizza-:1
go6w7l3vM7geJYOH-hcCfg##Mexican-:2,American (Traditional)-:2,American (New)-:1,Breakfast & Brunch-:1,Sushi Bars-:1,Cafes-:1,Barbeque-:1
ZN95vjlbg7KXxkhDEDzacg##Italian-:2,Steakhouses-:2,Nightlife-:2,Pizza-:2,Chinese-:2,Sushi Bars-:2,Bars-:2,American (New)-:1,Comfort Food-:1,Seafood-:1,Fast Food-:1
brbbVsp5bwF108pA653t8A##Nightlife-:4,Bars-:4,Pizza-:3,Italian-:2,Steakhouses-:2,American (New)-:1,Mexican-:1,Vegetarian-:1,Seafood-:1,Sports Bars-:1,Pubs-:1
jlev7zwPtb5xJljvwWx6Nw##Coffee & Tea-:2,Ice Cream & Frozen Yogurt-:1,Mediterranean-:1,Mexican-:1,Italian-:1,Middle Eastern-:1,Lebanese-:1,Burgers-:1,Cafes-:1,Barbeque-:1,Greek-:1
ewRbnpR_QgnDoxgF4qa7mg##American (New)-:6,Nightlife-:6,Bars-:6,Italian-:4,Mexican-:2,American (Traditional)-:2,Pizza-:2,Ice Cream & Frozen Yogurt-:2,Cocktail Bars-:2, Wine & Spirits-:1,Asian Fusion-:1
jg-sagBTTuSqHabHQ-f52w##Thai-:6,Bagels-:1,Breakfast & Brunch-:1,Asian Fusion-:1,Fast Food-:1,Chinese-:1,Vietnamese-:1,Indian-:1,Sandwiches-:1,Buffets-:1
LKketPBPEq2uDaBO5pED0g##Burgers-:2,Desserts-:2,Cafes-:2,Pizza-:2,American (New)-:1,Italian-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Seafood-:1,Korean-:1,Barbeque-:1
cKEkbRkYcYtWymUF8Zxolw##American (Traditional)-:3,Italian-:2,Breakfast & Brunch-:2,Vegetarian-:2,Pizza-:2,Nightlife-:2,Sandwiches-:2,Buffets-:2,Salad-:2,Bars-:2,Specialty Food-:1
0npnrzUAhaiOX2awq3dPUw##Burgers-:6,Breakfast & Brunch-:4,Fast Food-:4,Pizza-:4,Sandwiches-:4,Mexican-:3,Italian-:2,Delis-:2,American (New)-:1,Seafood-:1,Desserts-:1
2_srDDQM-Neby9fvz8oV1Q##Breakfast & Brunch-:6,Sandwiches-:4,Italian-:3,American (Traditional)-:3,Burgers-:2,German-:2,Nightlife-:2,Pizza-:2,Delis-:2,Bars-:2,Steakhouses-:1
up6rP3hCpULfv3xYychYOA##Desserts-:6,Specialty Food-:4,Chocolatiers & Shops-:3,American (Traditional)-:2,Breakfast & Brunch-:2,Fast Food-:2,French-:2,Chinese-:2,Bakeries-:2,Buffets-:2,American (New)-:1
M7wZZIcBvR2s_gZJ-uSq7Q##Burgers-:2,American (Traditional)-:1, Wine & Spirits-:1,Breakfast & Brunch-:1,Asian Fusion-:1,Seafood-:1,Vietnamese-:1,Beer-:1
owuOnHKyLtlHdc-0ZEp5pQ##Japanese-:4,Breakfast & Brunch-:2,Asian Fusion-:2,Bubble Tea-:2,Pizza-:2,Juice Bars & Smoothies-:2,Coffee & Tea-:2,American (New)-:1,Specialty Food-:1,Italian-:1,Burgers-:1
LnZvcTBq8svbDnjGEEFZMA##Barbeque-:4,American (Traditional)-:3,Pizza-:3,Mexican-:2,Italian-:2,Steakhouses-:2,Thai-:2,Chicken Wings-:1,Breakfast & Brunch-:1,Vegetarian-:1,Asian Fusion-:1
LZKSz7J1MAbm2-DFDaTEGA##American (New)-:2,Italian-:2,Pizza-:2,Tapas/Small Plates-:1, Wine & Spirits-:1,Desserts-:1,Beer-:1,Ice Cream & Frozen Yogurt-:1,Latin American-:1,Cuban-:1,Thai-:1
V9rPKsWM0qaFyLPY9X-n6w##Asian Fusion-:4,Vietnamese-:3,American (Traditional)-:2,Chinese-:2,Indian-:2,Thai-:2,Buffets-:2,American (New)-:1,Italian-:1,Mexican-:1,Korean-:1
1MbSSVQb0YyoY9TtPItKdQ##Breakfast & Brunch-:4,Coffee & Tea-:4,American (Traditional)-:2,Cafes-:2,Bakeries-:2,American (New)-:1,Grocery-:1,Italian-:1,Desserts-:1,Tapas Bars-:1,Belgian-:1
JzBZGtAwx9e49V0kHyWUFw##Sushi Bars-:3,American (New)-:2,Italian-:2,Japanese-:2,Nightlife-:2,Pizza-:2,Sandwiches-:2,Bars-:2,Cheesesteaks-:1,Wine Bars-:1,French-:1
QRoOimQBcTQJ296QTWVUNQ##Mexican-:3,Specialty Food-:1,American (New)-:1,American (Traditional)-:1,Health Markets-:1,Burgers-:1,Japanese-:1,Nightlife-:1,Mediterranean-:1,Middle Eastern-:1,Latin American-:1
hLYKwQyWLtzZNx6uZPu5pw##Pizza-:2,Italian-:2,Ice Cream & Frozen Yogurt-:1,Chicken Wings-:1,Breakfast & Brunch-:1,Delis-:1,Fast Food-:1,Bakeries-:1
Mu-SsGqShMhQBh_-jLV0tw##Specialty Food-:2,Mexican-:2,American (Traditional)-:2,Health Markets-:2,Burgers-:2,Fast Food-:2,Japanese-:2,Nightlife-:2,Coffee & Tea-:2,American (New)-:1,Grocery-:1
Tf_jXAn5M-nfhecSYZXrxw##American (Traditional)-:4,American (New)-:3,Japanese-:3,Buffets-:3,Breakfast & Brunch-:2,Burgers-:2,Nightlife-:2,Vietnamese-:2,Sushi Bars-:2,Thai-:2,Mexican-:1
NXCG7EJEY76LiVqhTz64og##American (New)-:4,Nightlife-:4,Bars-:4,Mexican-:3,Breakfast & Brunch-:2,Desserts-:2,Vegan-:2,Wine Bars-:2,Bakeries-:2,British-:1,Italian-:1
6LELDjf-qAFUJ744yH5SjA##Italian-:2,Steakhouses-:2,Fast Food-:2,Desserts-:2,Hot Dogs-:2,Sandwiches-:2,Specialty Food-:1,Mexican-:1,Breakfast & Brunch-:1,Cafes-:1,Japanese-:1
JLxAeGv8JCxYOlAxkDYGsQ##Italian-:4,Nightlife-:4,American (New)-:4,Pizza-:4,Breweries-:3,Bars-:3,Southern-:2,Food Trucks-:2,Specialty Food-:1,Grocery-:1,Caterers-:1
Aluc0ilh_rgUIXD5YUf1Mw##Sushi Bars-:6,Thai-:5,Vegetarian-:5,Japanese-:5,Vegan-:4,Steakhouses-:3,Seafood-:3,Nightlife-:3,Bars-:3,French-:2,Chinese-:2
QaXiUTfxnvi0lNKGg_f2qg##Burgers-:4,Delis-:3,Sandwiches-:3,Italian-:2,Steakhouses-:2,Fast Food-:2,Pizza-:2,Nightlife-:2,French-:2,Hot Dogs-:2,Bars-:2
U2f4haSnEtcRWvBzb4k30w##Barbeque-:4,Pizza-:4,Nightlife-:3,American (New)-:2,Italian-:2,Caterers-:2,American (Traditional)-:2,Breakfast & Brunch-:2,Event Planning & Services-:2,Thai-:2,Sandwiches-:2
WQhir6W_3n8yy_0z2VCOfA##Nightlife-:5,Mexican-:5,Bars-:5,Italian-:2,Cafes-:2,American (New)-:2,Chinese-:2,Asian Fusion-:1,Seafood-:1,Vegan-:1,Pubs-:1
vPRKFwSQ5PK7-KUQ8UNiiA##Ice Cream & Frozen Yogurt-:2,American (New)-:2,Breakfast & Brunch-:2,Nightlife-:1,American (Traditional)-:1,Cocktail Bars-:1,Hawaiian-:1,Desserts-:1,Thai-:1,Juice Bars & Smoothies-:1,Bars-:1
IRvRxAyXIB_ZZqt31j35eg##American (New)-:3,Nightlife-:3,Bars-:3,American (Traditional)-:2,Lounges-:2,Italian-:1,Steakhouses-:1,Breakfast & Brunch-:1,Vietnamese-:1,Chinese-:1,Sushi Bars-:1
pasMPMQrqu7bqjx3ok_jeA##Nightlife-:3,American (Traditional)-:3,Bars-:3,Burgers-:2,Sushi Bars-:2,American (New)-:2,Sports Bars-:2,Japanese-:2,Pizza-:2,Grocery-:1,Caterers-:1
BatP9LqtEkiww0owJIf_jg##Mexican-:9,Sandwiches-:6,American (Traditional)-:4,Burgers-:3,Nightlife-:3,Fast Food-:3,Pizza-:3,Delis-:3,Bars-:3,Cafes-:2,American (New)-:2
X36p3mD4oqBE53sASc_Ykw##American (New)-:32,Nightlife-:25,Bars-:24,Sushi Bars-:15,American (Traditional)-:14,Asian Fusion-:12,Mediterranean-:11,Burgers-:10,Seafood-:10,Breakfast & Brunch-:10,Italian-:10
WnsPLkIKlGvp4h7OdTEskg##Japanese-:12,Mexican-:10,Sushi Bars-:7,Breakfast & Brunch-:7,Fast Food-:6,Asian Fusion-:5,Hawaiian-:5,American (New)-:5,Korean-:5,Burgers-:4,American (Traditional)-:4
opg_2gFAVFZ1oTBZd4_wgg##American (Traditional)-:2,Breakfast & Brunch-:2,Cafes-:2,Pizza-:2,American (New)-:1,Italian-:1,Mexican-:1,Bagels-:1,Chicken Wings-:1,Steakhouses-:1, Wine & Spirits-:1
z5ap03HKlU_9sWjIjFN0Eg##Nightlife-:6,Bars-:6,American (Traditional)-:4,American (New)-:3,Sandwiches-:3,Italian-:2,Burgers-:2,Seafood-:2,Diners-:2,Breakfast & Brunch-:2,Barbeque-:2
huE7A2WBkTJTyEr2K8Owzw##American (New)-:4,Italian-:4,Mexican-:3,Nightlife-:3,Coffee & Tea-:3,Bars-:3,Barbeque-:2,Pizza-:2,Sushi Bars-:2,American (Traditional)-:1,Vegetarian-:1
6uMjxm9U8NncXxhqvOOLng##Steakhouses-:2,Nightlife-:1,American (New)-:1,French-:1,Breakfast & Brunch-:1,Burgers-:1,Lounges-:1,Bars-:1
JNVe-Gn2XPWGqwyCHd81Pg##Nightlife-:7,Bars-:7,American (New)-:6,Mexican-:4,American (Traditional)-:4,Burgers-:3,Seafood-:3,Breakfast & Brunch-:3,Specialty Food-:2,Asian Fusion-:2,Cafes-:2
E7IuF8Qpmeo5OGHXKE6ODg##Indian-:4,American (New)-:2,Vegetarian-:2,Pakistani-:2,Pizza-:1,Breakfast & Brunch-:1,Fast Food-:1,Sushi Bars-:1,Japanese-:1,Tapas Bars-:1,Vegan-:1
Rvjb0aK9JXmVdBW0mf8fYQ##American (New)-:3,Breakfast & Brunch-:3,Coffee & Tea-:3,Mexican-:2,Italian-:2,Donuts-:2,Bakeries-:2,Sandwiches-:2,Steakhouses-:1,American (Traditional)-:1,Asian Fusion-:1
eWb3LTlYzRGrP4DiQjHXcA##Breakfast & Brunch-:4,Italian-:3,Mexican-:3,Thai-:2,Coffee & Tea-:2,Pizza-:2,Vietnamese-:2,Bikes-:1,Burgers-:1,Chicken Shop-:1,Soul Food-:1
R4TphXfr5j4vQ0MSVYNE8w##Japanese-:6,Nightlife-:5,Bars-:4,Grocery-:3,Sushi Bars-:3,Coffee & Tea-:3,American (New)-:3,Breakfast & Brunch-:3,Korean-:3,Pizza-:3,Steakhouses-:2
MquuHY8ar78FUjkbcmVyPw##American (New)-:1,Mexican-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Asian Fusion-:1,Cafes-:1,Afghan-:1,Ice Cream & Frozen Yogurt-:1,Pubs-:1,Nightlife-:1,Mediterranean-:1
uLtmw0t-GvXUuIVRIVhotA##Italian-:5,Sandwiches-:5,Burgers-:4,Pizza-:4,Fast Food-:2,Mediterranean-:2,Specialty Food-:1,Butcher-:1,Mexican-:1,British-:1,American (Traditional)-:1
0Q2QhRuyD_oGodCj__wcvQ##Coffee & Tea-:34,Breakfast & Brunch-:30,Nightlife-:28,Bars-:25,Cafes-:24,Specialty Food-:16,Canadian (New)-:16,French-:16,Pubs-:13,Burgers-:10,Italian-:10
kq5Pdsy8Znyh9KEkxWT_QA##Nightlife-:14,Bars-:13,American (New)-:12,Mexican-:9,Sandwiches-:8,Breakfast & Brunch-:5,Lounges-:5,Italian-:4,American (Traditional)-:4,Vegetarian-:3,Pizza-:3
IGSS8Iq1r-qrHz7RfemtRg##American (Traditional)-:4,Breakfast & Brunch-:2,Nightlife-:2,Sandwiches-:2,Bars-:2,American (New)-:1,Mexican-:1,Chicken Wings-:1,Fast Food-:1,Japanese-:1,Pizza-:1
AnW3hjm3lkvx8usob_YjzQ##Pizza-:5,American (New)-:3,Tapas/Small Plates-:3,Nightlife-:3,Bars-:3,Caterers-:2,Wine Bars-:2,Event Planning & Services-:2,Italian-:1,American (Traditional)-:1,Seafood-:1
7mYn1u65oObJMs2gO8Blew##Coffee & Tea-:5,American (Traditional)-:5,Japanese-:5,Breakfast & Brunch-:4,Korean-:4,Chinese-:4,Asian Fusion-:3,Seafood-:3,Nightlife-:3,American (New)-:3,Mexican-:3
EM3qgcLfUzPU2boJIL77eQ##Thai-:2,Sandwiches-:2,American (New)-:1,Mexican-:1,Chicken Wings-:1,Asian Fusion-:1,Chinese-:1,Fast Food-:1,Bakeries-:1,Barbeque-:1,Fish & Chips-:1
mU0dwPiL0wT0j3mBNqGbFg##Mexican-:8,Breakfast & Brunch-:8,American (New)-:7,Coffee & Tea-:5,Sandwiches-:5,Italian-:4,Sushi Bars-:4,Japanese-:4,Bakeries-:4,Desserts-:3,Juice Bars & Smoothies-:3
mWx5Sxt_dx-sYBZg6RgJHQ##Italian-:6,Breakfast & Brunch-:6,American (New)-:5,Nightlife-:4,Bars-:4,Mexican-:3,Pizza-:3,Sandwiches-:3,American (Traditional)-:2,Wine Bars-:2,Specialty Food-:1
gWcz4QFTW76q8VtpIlZEHQ##Buffets-:2,Mexican-:1,American (Traditional)-:1,Seafood-:1,Fast Food-:1,Sandwiches-:1
8wnc4I7BFdsUR5UL2HRJfw##Mexican-:3,Nightlife-:3,Bars-:3,Italian-:2,Breakfast & Brunch-:2,Seafood-:2,Indian-:2,Sandwiches-:2,Coffee & Tea-:2,American (New)-:1,Specialty Food-:1
0duVb6iU3QOiFDRpSiOfKA##American (New)-:5,Nightlife-:3,American (Traditional)-:3,Bars-:3,Seafood-:2,Lounges-:2,Ice Cream & Frozen Yogurt-:1,French-:1,Burgers-:1,Donuts-:1,Cocktail Bars-:1
Pa7AeSLlxgfjSzjzRV5sjA##Chinese-:2,Sushi Bars-:2,Japanese-:2,Specialty Food-:1,Soul Food-:1,Mediterranean-:1,Ethnic Food-:1,American (Traditional)-:1,Southern-:1,Greek-:1,Buffets-:1
rzHZ3iYVQe_8h2e42DbUsw##Nightlife-:21,Bars-:19,American (New)-:18,Sandwiches-:14,Burgers-:13,Mexican-:12,Desserts-:11,Grocery-:10,Italian-:10,Ice Cream & Frozen Yogurt-:10,American (Traditional)-:9
gYQJCk9GyYiOfy1v8LOOAQ##Mexican-:2,Pizza-:2,Specialty Food-:1,American (New)-:1,Italian-:1,Steakhouses-:1,Cafes-:1,Japanese-:1,Vegan-:1,Ice Cream & Frozen Yogurt-:1,Gluten-Free-:1
3U2qakfROY1qoAtcyRJc_w##Asian Fusion-:2,Vegan-:2,American (Traditional)-:2,Vegetarian-:2,Indian-:2,Sandwiches-:2,Italian-:1,Burgers-:1,German-:1,Desserts-:1,Pubs-:1
-52bexjOQ783daVbGW7VGw##Sushi Bars-:4,Steakhouses-:2,Japanese-:2,Nightlife-:2,Pizza-:2,Bars-:2,American (New)-:1,Specialty Food-:1,Italian-:1,Breakfast & Brunch-:1, Wine & Spirits-:1
h2NRtwICFsgdnIPfzFu0pQ##Sushi Bars-:3,Japanese-:2,Grocery-:1,Mexican-:1,Street Vendors-:1,Fast Food-:1,Barbeque-:1,Tex-Mex-:1,Ice Cream & Frozen Yogurt-:1,Soup-:1,Mediterranean-:1
z_C4kTmHbPw90PpagbTJ-g##Burgers-:5,American (New)-:4,Breakfast & Brunch-:4,Sushi Bars-:3,American (Traditional)-:3,Pizza-:3,Italian-:2,Chicken Wings-:2,Asian Fusion-:2,Nightlife-:2,Southern-:2
-eUm1iMePFFVMZ4m_eMyIg##Desserts-:3,Nightlife-:3,American (New)-:3,Breakfast & Brunch-:3,Bars-:3,Sushi Bars-:2,American (Traditional)-:2,Japanese-:2,Pizza-:2,Chinese-:2,Specialty Food-:1
ZRcnvGxK0ccR0QC-E2solQ##Nightlife-:3,Bars-:3,American (New)-:2,Italian-:2,Mexican-:2,Steakhouses-:1,Burgers-:1,Seafood-:1,Barbeque-:1,Japanese-:1,Irish-:1
Y-kBmHIXl8h3Ex8YrFu-2A##Mexican-:4,American (New)-:2,Pizza-:2,Sandwiches-:2,Italian-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Desserts-:1,Cafes-:1,Vegan-:1,Nightlife-:1
JYgBZXPocp2QuRRzPCmhWw##Korean-:3,Cafes-:2,Thai-:2,Coffee & Tea-:2,Mexican-:2,Barbeque-:2,Japanese-:2,Chinese-:2,Bakeries-:2,Grocery-:1,Tapas/Small Plates-:1
uyn0Zwt9eUiBxQwU-cX7sA##Coffee & Tea-:3,Steakhouses-:2,Desserts-:2,Ice Cream & Frozen Yogurt-:1,Bagels-:1,Donuts-:1,Cupcakes-:1,Bakeries-:1,Juice Bars & Smoothies-:1,Sandwiches-:1
IoCDlKeBBSfCBTMZdD1zJQ##Nightlife-:4,Bars-:4,American (New)-:2,Steakhouses-:2, Wine & Spirits-:2,Beer-:2,Pubs-:2,Italian-:1,American (Traditional)-:1,Desserts-:1,Arts & Entertainment-:1
hWe4O65bHvItPDizyJ8gYg##American (Traditional)-:4,Nightlife-:4,Bars-:4,Burgers-:3,Sports Bars-:3,Sandwiches-:2,Coffee & Tea-:2,American (New)-:1,Italian-:1,Mexican-:1,Breakfast & Brunch-:1
GqJOZhkNwr-_BG_t5AuFLw##American (New)-:9,Nightlife-:6,Bars-:5,Italian-:4,Mexican-:2,American (Traditional)-:2,Asian Fusion-:2,Irish-:2,Pubs-:2,Pizza-:2,Chinese-:2
Q7vXm-1skoDNf3QI07UaYA##Indian-:3,Asian Fusion-:2,Middle Eastern-:2,Latin American-:2,Thai-:2,Breakfast & Brunch-:2,Japanese-:2,Canadian (New)-:2,Delis-:2,Sandwiches-:2,Caribbean-:2
a_l06mLnihJm3hwrpwfvVg##Burgers-:2,Desserts-:2,Mexican-:1,American (Traditional)-:1,Steakhouses-:1,Breakfast & Brunch-:1,Seafood-:1,Fast Food-:1,Japanese-:1,Ice Cream & Frozen Yogurt-:1,Pizza-:1
Zzg-GeJE7Wvyxm4v7JFljg##Mexican-:4,Nightlife-:3,Bars-:3,Barbeque-:2,Pubs-:2,Sandwiches-:2,American (New)-:1,Grocery-:1,Specialty Food-:1,American (Traditional)-:1,Steakhouses-:1
gq_G5VCDziyEV2-bzGuqzw##Nightlife-:10,Bars-:9,Mexican-:7,Breakfast & Brunch-:6,Italian-:5,American (New)-:5,American (Traditional)-:5,Steakhouses-:4,Sandwiches-:4,Pubs-:3,Sushi Bars-:3
mLUPkvjsKFsafrCG-MtS7w##Nightlife-:4,Bars-:4,Italian-:3,Sandwiches-:3,Breakfast & Brunch-:2,Vegetarian-:2,Japanese-:2,Pizza-:2,Coffee & Tea-:2,American (New)-:1,Mexican-:1
awJfHARPf3txz11TElsaig##Middle Eastern-:8,Breakfast & Brunch-:3,Seafood-:2,French-:2,Vegetarian-:1,Asian Fusion-:1,Cafes-:1,Vegan-:1,Gastropubs-:1,Egyptian-:1,Indian-:1
g3z_RHT1oBH8e8vKcAUhTQ##Coffee & Tea-:2,Pizza-:1,Chicken Wings-:1,Bagels-:1, Wine & Spirits-:1,Sandwiches-:1,Beer-:1
h-JlgDCSHWg95XKosbnZQw##Nightlife-:3,Diners-:3,Breakfast & Brunch-:3,Bars-:3,Italian-:2,Asian Fusion-:2,Gluten-Free-:2,Sushi Bars-:2,American (New)-:2,Pizza-:2,Chinese-:2
NhyPi4DqyrJ9bVGRfdYtEQ##Mexican-:2,Sandwiches-:2,American (New)-:1,Ice Cream & Frozen Yogurt-:1,Nightlife-:1,Mediterranean-:1,Vegetarian-:1,Southern-:1,Desserts-:1,Barbeque-:1,Bars-:1
OP0Rh-KTJKb2r6yQYu6ytQ##Pizza-:1,Breakfast & Brunch-:1,Indian-:1,Halal-:1,Pakistani-:1,Sandwiches-:1,Coffee & Tea-:1
6-tqgTQcacy0suvBeagbJg##Nightlife-:5,Bars-:5,Pubs-:3,American (New)-:3,Japanese-:3,Chicken Wings-:2,Sushi Bars-:2,Korean-:2,Pizza-:2,Gastropubs-:2,Italian-:1
QYS29txRosYV2mGu68Cnhg##Coffee & Tea-:20,Specialty Food-:16,Nightlife-:13,Bars-:13,Sandwiches-:10,Delis-:9,Fast Food-:8,Pubs-:7, Wine & Spirits-:6,Lounges-:6,Chocolatiers & Shops-:6
0VDfL86c6eyEUufazOl2rw##American (Traditional)-:10,Barbeque-:7,Diners-:6,Burgers-:5,Nightlife-:4,Bars-:4,Asian Fusion-:3,Pubs-:3,Coffee & Tea-:3,Mexican-:3,Breakfast & Brunch-:3
exEi48wqihTORdLbYyR8kA##Italian-:2,American (Traditional)-:2,Nightlife-:2,Chinese-:2,Bars-:2,American (New)-:1,Grocery-:1,Steakhouses-:1,Breakfast & Brunch-:1,Vegetarian-:1,Seafood-:1
mcrqgeJxWb87GBPk8W37JA##American (New)-:1,Nightlife-:1,Steakhouses-:1,Breakfast & Brunch-:1,Burgers-:1,Seafood-:1,Cupcakes-:1,Sandwiches-:1,Bars-:1
aqzDiZ9SDKLi6J6mmEF82g##Chinese-:3,Grocery-:2,Italian-:2,Asian Fusion-:2,Nightlife-:2,Sushi Bars-:2,American (Traditional)-:2,Bars-:2,Specialty Food-:1,Tapas/Small Plates-:1,Flowers & Gifts-:1
lWnfftrLaqkPRBEolYTgxw##Steakhouses-:4,Japanese-:3,Tapas/Small Plates-:2,Asian Fusion-:2,Seafood-:2,Sushi Bars-:2,Spanish-:2,Taiwanese-:1,Mexican-:1,Burgers-:1,Fast Food-:1
H7NH96DxC4cUuBBCeMLa7g##Bakeries-:5,Coffee & Tea-:4,Vegan-:3,Breakfast & Brunch-:3,Mediterranean-:3,Sandwiches-:3,Nightlife-:2,Gluten-Free-:2,Middle Eastern-:2,Salad-:2,Pizza-:2
Sc1lyuccxT7p1YyMlUppRw##Italian-:2,American (New)-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Drugstores-:1,Desserts-:1,Shaved Ice-:1,Japanese-:1,Pizza-:1,Cosmetics & Beauty Supply-:1,Ramen-:1
aw1bMDhRtMtYB0eHtXrXsw##Korean-:6,Buffets-:3,Dim Sum-:2,Chinese-:2,Steakhouses-:1,Asian Fusion-:1,Hawaiian-:1
EKJoaKmVfNiVb2pcL31LxQ##Nightlife-:8,American (New)-:8,Bars-:8,Italian-:7,Pizza-:7,Steakhouses-:6,American (Traditional)-:6,Seafood-:5,Desserts-:5,Wine Bars-:4,Grocery-:2
FVyifV17Hy4hUjWCOH3Lag##
OsYh3jArm6fgozczE85ZeQ##Nightlife-:11,Bars-:10,Pizza-:9,Italian-:7,Mexican-:7,Sandwiches-:7,American (New)-:6,Pubs-:4,Chinese-:4,Sushi Bars-:3,American (Traditional)-:3
eOBvN22GfIAUETEthSvNVQ##Coffee & Tea-:8,American (New)-:6,Desserts-:5,Nightlife-:4,French-:4,American (Traditional)-:4,Breakfast & Brunch-:4,Bars-:4,Buffets-:3,Bakeries-:3,Sandwiches-:3
U7fjG9u4iFAg0RaR3j0zNA##Burgers-:3,American (New)-:2,Breakfast & Brunch-:2,Hot Dogs-:2,Cafes-:2,Pizza-:1,Mediterranean-:1,Mexican-:1,Greek-:1,Breweries-:1,Vegan-:1
51MahdirKCArc9BI8w_ijg##American (Traditional)-:2,Burgers-:2,Buffets-:2,Specialty Food-:1,American (New)-:1,Venezuelan-:1,Steakhouses-:1,Breakfast & Brunch-:1,Desserts-:1,Ice Cream & Frozen Yogurt-:1,Nightlife-:1
EhBHP7ySF20tRUM6r9M28w##Burgers-:4,Barbeque-:4,Seafood-:3,Nightlife-:3,Bars-:3,Steakhouses-:2,Soul Food-:2,French-:2,Mexican-:2,American (Traditional)-:2,Breakfast & Brunch-:2
GY9Q5noiR5HFDpoImfhQ8A##Nightlife-:5,Bars-:5,American (Traditional)-:4,Coffee & Tea-:4,Sports Bars-:3,Pubs-:3, Wine & Spirits-:2,Beer-:2,Pizza-:2,Italian-:1,Mexican-:1
R_j94nvCGI3GpjLXy0zH0w##Seafood-:4,Sandwiches-:4,American (New)-:3,Breakfast & Brunch-:3,Nightlife-:2,Southern-:2,Fish & Chips-:2,Salad-:2,American (Traditional)-:2,Bars-:2,Italian-:1
s6tq1sNCXLqYWxy9OR0CHQ##Nightlife-:13,Bars-:11,American (New)-:9,Asian Fusion-:7,Breakfast & Brunch-:6,Sushi Bars-:5,Mexican-:5,American (Traditional)-:5,Japanese-:4,Burgers-:3,Italian-:2
k5bDN0HquYYiScd5Tz41Pg##Chinese-:4,Nightlife-:3,Sushi Bars-:3,Bars-:3,Grocery-:2,Italian-:2,Burgers-:2,Buffets-:2,Coffee & Tea-:2,Sandwiches-:2,Specialty Food-:1
